final_pnl,final_risk_adjusted_pnl,total_fills,max_inventory,inventory_std,max_drawdown,adverse_selection_cost,sharpe_like,policy,seed
161.12155780777096,161.12155780777096,3830,8,2.18731863148454,2.402208602321309,54.17369309877338,16.68021864751007,inventory,5
169.6844715965884,169.6799715965884,3813,7,2.105313945078235,1.8358229260376504,54.94776260558239,17.852764484417552,inventory,6
180.31217627210387,180.31017627210386,3798,9,2.242486385077783,3.195769970902461,54.942516117760675,18.387607896502242,inventory,7
180.8346099377787,180.83410993777872,3783,9,2.12593577458167,2.685656547201745,53.34368226822126,19.23197414276686,inventory,8
173.51140012665195,173.50940012665194,3742,7,1.9617022133287363,2.3016907346657263,54.119774067419144,19.31157307846634,inventory,9
170.6593831287779,170.64688312877792,3793,9,2.0314019985478255,2.5962976160550397,54.58742412289087,18.247024912309243,inventory,10
167.91593099206153,167.91543099206154,3853,9,2.0811881984135727,4.611457317274585,55.29230907700559,18.09643313200705,inventory,11
172.45361559005,172.44911559004998,3779,9,2.2103749603569685,2.632143887521238,54.119507891036235,17.34491888852998,inventory,12
176.64864024783452,176.64814024783453,3777,8,2.027684066276928,3.11659853313094,53.09803645849889,19.586277957923116,inventory,13
189.2022422509853,189.20174225098532,3891,8,2.083880252160878,4.7631975294500535,55.48175865260522,20.423734045875754,inventory,14
177.54238479587218,177.5418847958722,3813,7,2.0456169399310853,3.503547753631949,54.47278066060412,19.07051576700946,inventory,15
180.1332584944284,180.1327584944284,3825,9,2.071342084954,3.702109575264103,54.05141267173889,19.59067593847641,inventory,16
184.4502996795693,184.4502996795693,3870,9,1.9852710753351643,2.5384726402172646,55.8699446700517,20.69697337176835,inventory,17
168.1311290713004,168.1306290713004,3807,8,2.2742391927182513,2.442322833808646,55.996605999493205,16.541361367466834,inventory,18
179.15244795357575,179.15194795357576,3795,9,2.1564683895888197,4.004475348801975,54.06033830193809,18.465959427766286,inventory,19
172.61947208754316,172.61897208754317,3817,10,2.22721941786553,3.0875503860714275,54.54184458630866,17.53915602478222,inventory,20
175.00933426364122,175.00883426364123,3801,8,2.071600288155894,3.034313990424664,54.6323707332819,19.152687253201872,inventory,21
171.84429684221496,171.83979684221495,3843,8,2.1572614274452713,3.0872383147788014,54.252156916961376,17.647869853481296,inventory,22
168.1850814700909,168.18058147009089,3877,8,2.1566861158380823,3.760106212408914,55.46806054733913,17.68216856081468,inventory,23
179.39614200785982,179.39564200785983,3811,8,2.0470782291998475,3.371859051553429,54.788535053445585,19.39415275021793,inventory,24
182.4395840761664,182.4375840761664,3912,9,2.1166554753951266,1.8957035698085747,56.50805650550997,19.484626913508922,inventory,25
